video,frame,timestamp,x_cm,y_cm,robot_yaw,interpolated
Camo 录像 2026-01-29 00-19-03,58,1.9333333333333333,85.932724,63.089993,175.01999999999998,0
Camo 录像 2026-01-29 00-19-03,59,1.9666666666666666,87.63014,63.973763,169.68,0
Camo 录像 2026-01-29 00-19-03,60,2.0,89.10503,64.99242,164.64999999999998,0
Camo 录像 2026-01-29 00-19-03,61,2.033333333333333,90.73787,66.04178,160.61,0
Camo 录像 2026-01-29 00-19-03,62,2.066666666666667,91.90544,67.131165,157.95,0
Camo 录像 2026-01-29 00-19-03,63,2.1,93.3147,68.17548,155.58000000000004,0
Camo 录像 2026-01-29 00-19-03,64,2.1333333333333333,94.56514,69.173874,155.23000000000002,0
Camo 录像 2026-01-29 00-19-03,65,2.1666666666666665,95.16606,69.95516,155.3,0
Camo 录像 2026-01-29 00-19-03,66,2.2,96.056915,70.541534,155.26999999999998,0
Camo 录像 2026-01-29 00-19-03,67,2.2333333333333334,96.846924,70.96497,159.5,0
Camo 录像 2026-01-29 00-19-03,68,2.2666666666666666,98.4574,71.23955,163.12,0
Camo 录像 2026-01-29 00-19-03,69,2.3,98.95941,71.29996,168.03999999999996,0
Camo 录像 2026-01-29 00-19-03,70,2.3333333333333335,99.986496,71.166245,173.40999999999997,0
Camo 录像 2026-01-29 00-19-03,71,2.3666666666666667,101.255295,70.86578,179.36,0
Camo 录像 2026-01-29 00-19-03,72,2.4,102.850845,70.31451,-177.13,0
Camo 录像 2026-01-29 00-19-03,73,2.433333333333333,104.40889,69.502716,-168.74,0
Camo 录像 2026-01-29 00-19-03,74,2.466666666666667,105.85335,68.509026,-163.95,0
Camo 录像 2026-01-29 00-19-03,75,2.5,107.31146,67.35663,-156.76,0
Camo 录像 2026-01-29 00-19-03,76,2.533333333333333,108.68521,66.14906,-152.53,0
Camo 录像 2026-01-29 00-19-03,77,2.566666666666667,109.55208,64.9928,-148.83,0
Camo 录像 2026-01-29 00-19-03,78,2.6,110.34012,63.94999,-148.91,0
Camo 录像 2026-01-29 00-19-03,79,2.6333333333333333,111.449265,63.02037,-148.89,0
Camo 录像 2026-01-29 00-19-03,80,2.6666666666666665,112.28958,62.310482,-148.27,0
Camo 录像 2026-01-29 00-19-03,81,2.7,113.39436,61.757683,-152.66,0
Camo 录像 2026-01-29 00-19-03,82,2.7333333333333334,114.41765,61.48613,-154.73,0
Camo 录像 2026-01-29 00-19-03,83,2.7666666666666666,115.178055,61.45767,-158.81,0
Camo 录像 2026-01-29 00-19-03,84,2.8,116.60701,61.505203,-166.78999999999996,0
Camo 录像 2026-01-29 00-19-03,85,2.8333333333333335,117.75853,61.83422,-171.31,0
Camo 录像 2026-01-29 00-19-03,86,2.8666666666666667,119.08107,62.344185,-179.21000000000004,0
Camo 录像 2026-01-29 00-19-03,87,2.9,120.737595,63.120937,173.33000000000004,0
Camo 录像 2026-01-29 00-19-03,88,2.933333333333333,121.83008,64.0168,168.12,0
Camo 录像 2026-01-29 00-19-03,89,2.966666666666667,122.76398,64.60968,169.07,0
Camo 录像 2026-01-29 01-06-22,0,0.0,50.0,61.0,90.0,0
Camo 录像 2026-01-29 01-06-22,1,0.03333333333333333,50.00123,61.001133,90.0,0
Camo 录像 2026-01-29 01-06-22,2,0.06666666666666667,49.99812,60.9821,90.01999999999998,0
Camo 录像 2026-01-29 01-06-22,3,0.1,50.037853,60.98765,90.32999999999998,0
Camo 录像 2026-01-29 01-06-22,4,0.13333333333333333,50.158047,61.013557,91.32999999999998,0
Camo 录像 2026-01-29 01-06-22,5,0.16666666666666666,50.33303,60.979755,93.38,0
Camo 录像 2026-01-29 01-06-22,6,0.2,50.71798,60.976303,96.82999999999998,0
Camo 录像 2026-01-29 01-06-22,7,0.23333333333333334,51.186768,60.84062,100.57999999999998,0
Camo 录像 2026-01-29 01-06-22,8,0.26666666666666666,51.854145,60.676434,105.93,0
Camo 录像 2026-01-29 01-06-22,9,0.3,52.613262,60.40338,112.24000000000001,0
Camo 录像 2026-01-29 01-06-22,10,0.3333333333333333,53.454716,59.9502,118.31,0
Camo 录像 2026-01-29 01-06-22,11,0.36666666666666664,54.327763,59.358326,125.47000000000003,0
Camo 录像 2026-01-29 01-06-22,12,0.4,55.18593,58.660366,132.73000000000002,0
Camo 录像 2026-01-29 01-06-22,13,0.43333333333333335,55.9526,57.78576,140.26,0
Camo 录像 2026-01-29 01-06-22,14,0.4666666666666667,56.62798,56.876812,147.57,0
Camo 录像 2026-01-29 01-06-22,15,0.5,57.193497,55.992065,155.75,0
Camo 录像 2026-01-29 01-06-22,16,0.5333333333333333,57.57435,54.87203,162.10000000000002,0
Camo 录像 2026-01-29 01-06-22,17,0.5666666666666667,57.77044,53.7351,167.91000000000003,0
Camo 录像 2026-01-29 01-06-22,18,0.6,57.83893,52.576416,173.27999999999997,0
Camo 录像 2026-01-29 01-06-22,19,0.6333333333333333,57.742126,51.683914,178.54000000000002,0
Camo 录像 2026-01-29 01-06-22,20,0.6666666666666666,57.52632,50.645905,-177.92000000000002,0
Camo 录像 2026-01-29 01-06-22,21,0.7,57.221424,49.856075,-174.73000000000002,0
Camo 录像 2026-01-29 01-06-22,22,0.7333333333333333,56.857834,49.280018,-172.89999999999998,0
Camo 录像 2026-01-29 01-06-22,23,0.7666666666666667,56.43418,48.72062,-172.75,0
Camo 录像 2026-01-29 01-06-22,24,0.8,56.018604,48.416306,-172.69,0
Camo 录像 2026-01-29 01-06-22,25,0.8333333333333334,55.668053,48.423203,-173.32999999999998,0
Camo 录像 2026-01-29 01-06-22,26,0.8666666666666667,55.40789,48.29895,-175.60000000000002,0
Camo 录像 2026-01-29 01-06-22,27,0.9,55.27263,48.494957,-178.32,0
Camo 录像 2026-01-29 01-06-22,28,0.9333333333333333,55.249744,48.6942,179.64999999999998,0
Camo 录像 2026-01-29 01-06-22,29,0.9666666666666667,55.31783,48.9148,178.14,0
Camo 录像 2026-01-29 01-06-22,30,1.0,55.541428,49.02041,176.96999999999997,0
Camo 录像 2026-01-29 01-06-22,31,1.0333333333333334,56.036095,49.398834,176.95999999999998,0
Camo 录像 2026-01-29 01-06-22,32,1.0666666666666667,56.73617,49.7907,177.0,0
Camo 录像 2026-01-29 01-06-22,33,1.1,57.59302,50.048584,177.85000000000002,0
Camo 录像 2026-01-29 01-06-22,34,1.1333333333333333,58.538525,50.37394,-179.95999999999998,0
Camo 录像 2026-01-29 01-06-22,35,1.1666666666666667,59.56083,50.30948,-175.93,0
Camo 录像 2026-01-29 01-06-22,36,1.2,60.615715,50.243446,-171.32,0
Camo 录像 2026-01-29 01-06-22,37,1.2333333333333334,61.59824,50.21174,-167.07,0
Camo 录像 2026-01-29 01-06-22,38,1.2666666666666666,62.477154,49.984425,-161.42000000000002,0
Camo 录像 2026-01-29 01-06-22,39,1.3,63.27461,49.623573,-155.43,0
Camo 录像 2026-01-29 01-06-22,40,1.3333333333333333,64.05338,49.071243,-151.29000000000002,0
Camo 录像 2026-01-29 01-06-22,41,1.3666666666666667,64.67586,48.547028,-147.12,0
Camo 录像 2026-01-29 01-06-22,42,1.4,65.16887,48.003357,-142.64,0
Camo 录像 2026-01-29 01-06-22,43,1.4333333333333333,65.60777,47.335224,-137.85000000000002,0
Camo 录像 2026-01-29 01-06-22,44,1.4666666666666666,65.94763,46.63861,-132.57,0
Camo 录像 2026-01-29 01-06-22,45,1.5,66.32968,45.505013,-127.11000000000001,0
Camo 录像 2026-01-29 01-06-22,46,1.5333333333333334,66.54707,44.348576,-120.69999999999999,0
Camo 录像 2026-01-29 01-06-22,47,1.5666666666666667,66.570984,43.454166,-115.69,0
Camo 录像 2026-01-29 01-06-22,48,1.6,66.59845,42.337593,-110.60000000000002,0
Camo 录像 2026-01-29 01-06-22,49,1.6333333333333333,66.55997,41.279724,-106.84,0
Camo 录像 2026-01-29 01-06-22,50,1.6666666666666667,66.541595,40.19175,-104.75999999999999,0
Camo 录像 2026-01-29 01-06-22,51,1.7,66.53926,39.053688,-103.57999999999998,0
Camo 录像 2026-01-29 01-06-22,52,1.7333333333333334,66.58406,37.936745,-102.19,0
Camo 录像 2026-01-29 01-06-22,53,1.7666666666666666,66.59874,37.267944,-105.60000000000002,0
Camo 录像 2026-01-29 01-06-22,54,1.8,66.94855,35.972706,-105.96000000000001,0
Camo 录像 2026-01-29 01-06-22,55,1.8333333333333333,67.32718,35.167625,-110.09,0
Camo 录像 2026-01-29 01-06-22,56,1.8666666666666667,67.895676,34.50076,-114.37,0
Camo 录像 2026-01-29 01-06-22,57,1.9,68.65146,33.39702,-118.21000000000001,0
Camo 录像 2026-01-29 01-06-22,58,1.9333333333333333,69.58429,32.440914,-122.04000000000002,0
Camo 录像 2026-01-29 01-06-22,59,1.9666666666666666,70.97716,30.853804,-125.54000000000002,0
Camo 录像 2026-01-29 01-06-22,60,2.0,72.45836,29.625349,-130.10000000000002,0
Camo 录像 2026-01-29 01-06-22,61,2.033333333333333,74.02873,28.515934,-133.29000000000002,0
Camo 录像 2026-01-29 01-06-22,62,2.066666666666667,75.56781,27.848549,-136.33999999999997,0
Camo 录像 2026-01-29 01-06-22,63,2.1,77.363754,26.711647,-138.92000000000002,0
Camo 录像 2026-01-29 01-06-22,64,2.1333333333333333,79.00389,25.99342,-140.33999999999997,0
Camo 录像 2026-01-29 01-06-22,65,2.1666666666666665,80.57997,25.392933,-140.97000000000003,0
Camo 录像 2026-01-29 01-06-22,66,2.2,82.18057,24.817978,-141.07,0
Camo 录像 2026-01-29 01-06-22,67,2.2333333333333334,83.65051,24.547241,-141.14999999999998,0
Camo 录像 2026-01-29 01-06-22,68,2.2666666666666666,85.54689,23.54094,-138.35000000000002,0
Camo 录像 2026-01-29 01-06-22,69,2.3,86.59198,23.660332,-140.19,0
Camo 录像 2026-01-29 01-06-22,70,2.3333333333333335,87.61073,23.487541,-138.57,0
Camo 录像 2026-01-29 01-06-22,71,2.3666666666666667,88.59299,23.038616,-136.7,0
Camo 录像 2026-01-29 01-06-22,72,2.4,89.38809,22.54316,-125.99000000000001,0
Camo 录像 2026-01-29 01-06-22,73,2.433333333333333,90.149,21.747517,-121.82999999999998,0
Camo 录像 2026-01-29 01-06-22,74,2.466666666666667,90.89006,20.734825,-118.66,0
Camo 录像 2026-01-29 01-06-22,75,2.5,92.473526,18.12164,-119.16,0
Camo 录像 2026-01-29 01-06-22,76,2.533333333333333,91.857605,18.321037,-110.99000000000001,0
Camo 录像 2026-01-29 01-06-22,77,2.566666666666667,92.22752,16.7515,-108.01999999999998,0
Camo 录像 2026-01-29 01-06-22,78,2.6,92.489395,15.0298195,-115.73000000000002,0
Camo 录像 2026-01-29 01-06-22,79,2.6333333333333333,92.74324,13.231735,-114.66,0
Camo 录像 2026-01-29 01-06-22,80,2.6666666666666665,92.718735,11.847687,-107.06,0
Camo 录像 2026-01-29 01-06-22,81,2.7,92.94252,10.138245,-114.60000000000002,0
Camo 录像 2026-01-29 01-06-22,82,2.7333333333333334,93.40703,8.286236,-115.59,0
Camo 录像 2026-01-29 01-06-22,83,2.7666666666666666,93.95203,6.6655617,-115.81,0
Camo 录像 2026-01-29 01-06-22,84,2.8,94.32585,5.7666664,-121.17000000000002,0
Camo 录像 2026-01-29 01-06-22,85,2.8333333333333335,94.72827,5.3594437,-120.67000000000002,0
Camo 录像 2026-01-29 01-06-22,86,2.8666666666666667,95.438354,4.8179207,-132.60000000000002,0
Camo 录像 2026-01-29 01-06-22,87,2.9,96.722565,3.7420197,-138.57999999999998,0
Camo 录像 2026-01-29 01-06-22,88,2.933333333333333,97.736465,3.6376915,-144.36,0
Camo 录像 2026-01-29 01-06-22,89,2.966666666666667,99.961105,1.9986,-150.87,0
