video,frame,timestamp,x_cm,y_cm,robot_yaw,interpolated
Simulation_K10,0,0.0,61.0,61.0,90.0,0
Simulation_K10,1,0.03333333333333333,61.008575,60.903015,90.0,0
Simulation_K10,2,0.06666666666666667,61.01506,60.815193,90.0,0
Simulation_K10,3,0.1,61.020206,60.738155,90.0,0
Simulation_K10,4,0.13333333333333333,61.024296,60.67879,90.0,0
Simulation_K10,5,0.16666666666666666,61.028915,60.628654,90.0,0
Simulation_K10,6,0.2,61.033676,60.592506,90.0,0
Simulation_K10,7,0.23333333333333334,61.039684,60.577377,90.0,0
Simulation_K10,8,0.26666666666666666,61.047356,60.565975,90.0,0
Simulation_K10,9,0.3,61.056545,60.57621,90.0,0
Simulation_K10,10,0.3333333333333333,61.067852,60.59181,90.0,0
Simulation_K10,11,0.36666666666666664,61.081635,60.618847,90.0,0
Simulation_K10,12,0.4,61.09734,60.65919,90.0,0
Simulation_K10,13,0.43333333333333335,61.11478,60.698673,90.0,0
Simulation_K10,14,0.4666666666666667,61.13438,60.746204,90.0,0
Simulation_K10,15,0.5,61.1549,60.79813,90.0,0
Simulation_K10,16,0.5333333333333333,61.176937,60.849182,90.0,0
Simulation_K10,17,0.5666666666666667,61.19974,60.89765,90.0,0
Simulation_K10,18,0.6,61.22425,60.94953,90.0,0
Simulation_K10,19,0.6333333333333333,61.249207,60.99246,90.0,0
Simulation_K10,20,0.6666666666666666,61.27464,61.0341,90.0,0
Simulation_K10,21,0.7,61.30065,61.07192,90.0,0
Simulation_K10,22,0.7333333333333333,61.326263,61.098984,90.0,0
Simulation_K10,23,0.7666666666666667,61.351715,61.126774,90.0,0
Simulation_K10,24,0.8,61.37612,61.143093,90.0,0
Simulation_K10,25,0.8333333333333334,61.39959,61.155384,90.0,0
Simulation_K10,26,0.8666666666666667,61.42057,61.163574,90.0,0
Simulation_K10,27,0.9,61.438656,61.16285,90.0,0
Simulation_K10,28,0.9333333333333333,61.454624,61.15809,90.0,0
Simulation_K10,29,0.9666666666666667,61.468403,61.14993,90.0,0
Simulation_K10,30,1.0,61.47778,61.136536,90.0,0
Simulation_K10,31,1.0333333333333334,61.483707,61.116627,90.0,0
Simulation_K10,32,1.0666666666666667,61.48653,61.098915,90.0,0
Simulation_K10,33,1.1,61.484764,61.073826,90.0,0
Simulation_K10,34,1.1333333333333333,61.478928,61.04916,90.0,0
Simulation_K10,35,1.1666666666666667,61.468594,61.024254,90.0,0
Simulation_K10,36,1.2,61.453293,60.995464,90.0,0
Simulation_K10,37,1.2333333333333334,61.433002,60.971325,90.0,0
Simulation_K10,38,1.2666666666666666,61.407322,60.944836,90.0,0
Simulation_K10,39,1.3,61.37665,60.92004,90.0,0
Simulation_K10,40,1.3333333333333333,61.34076,60.898926,90.0,0
Simulation_K10,41,1.3666666666666667,61.29924,60.878483,90.0,0
Simulation_K10,42,1.4,61.25303,60.860126,90.0,0
Simulation_K10,43,1.4333333333333333,61.20181,60.84717,90.0,0
Simulation_K10,44,1.4666666666666666,61.145412,60.835358,90.0,0
Simulation_K10,45,1.5,61.084763,60.825047,90.0,0
Simulation_K10,46,1.5333333333333334,61.019897,60.82244,90.0,0
Simulation_K10,47,1.5666666666666667,60.951355,60.81747,90.0,0
Simulation_K10,48,1.6,60.878925,60.817715,90.0,0
Simulation_K10,49,1.6333333333333333,60.804115,60.82068,90.0,0
Simulation_K10,50,1.6666666666666667,60.72756,60.823193,90.0,0
Simulation_K10,51,1.7,60.648457,60.83077,90.0,0
Simulation_K10,52,1.7333333333333334,60.568485,60.836533,90.0,0
Simulation_K10,53,1.7666666666666666,60.488205,60.844055,90.0,0
Simulation_K10,54,1.8,60.407433,60.85306,90.0,0
Simulation_K10,55,1.8333333333333333,60.3267,60.86106,90.0,0
Simulation_K10,56,1.8666666666666667,60.247402,60.867664,90.0,0
Simulation_K10,57,1.9,60.16973,60.876427,90.0,0
Simulation_K10,58,1.9333333333333333,60.09489,60.88179,90.0,0
Simulation_K10,59,1.9666666666666666,60.02297,60.88539,90.0,0
Simulation_K10,60,2.0,59.955025,60.89127,90.0,0
Simulation_K10,61,2.033333333333333,59.892178,60.892044,90.0,0
Simulation_K10,62,2.066666666666667,59.833675,60.893898,90.0,0
Simulation_K10,63,2.1,59.780334,60.894035,90.0,0
Simulation_K10,64,2.1333333333333333,59.731686,60.892185,90.0,0
Simulation_K10,65,2.1666666666666665,59.687107,60.891144,90.0,0
Simulation_K10,66,2.2,59.64685,60.88748,90.0,0
Simulation_K10,67,2.2333333333333334,59.610626,60.883877,90.0,0
Simulation_K10,68,2.2666666666666666,59.578064,60.880863,90.0,0
Simulation_K10,69,2.3,59.549324,60.877415,90.0,0
Simulation_K10,70,2.3333333333333335,59.524467,60.872917,90.0,0
Simulation_K10,71,2.3666666666666667,59.503483,60.87188,90.0,0
Simulation_K10,72,2.4,59.48632,60.869583,90.0,0
Simulation_K10,73,2.433333333333333,59.472847,60.868267,90.0,0
Simulation_K10,74,2.466666666666667,59.463486,60.870502,90.0,0
Simulation_K10,75,2.5,59.457794,60.87166,90.0,0
Simulation_K10,76,2.533333333333333,59.455723,60.876,90.0,0
Simulation_K10,77,2.566666666666667,59.457294,60.881565,90.0,0
Simulation_K10,78,2.6,59.462425,60.88827,90.0,0
Simulation_K10,79,2.6333333333333333,59.470955,60.89706,90.0,0
Simulation_K10,80,2.6666666666666665,59.482735,60.90668,90.0,0
Simulation_K10,81,2.7,59.497658,60.917095,90.0,0
Simulation_K10,82,2.7333333333333334,59.515842,60.929123,90.0,0
Simulation_K10,83,2.7666666666666666,59.536938,60.94142,90.0,0
Simulation_K10,84,2.8,59.561043,60.952686,90.0,0
Simulation_K10,85,2.8333333333333335,59.587914,60.966442,90.0,0
Simulation_K10,86,2.8666666666666667,59.617382,60.97809,90.0,0
Simulation_K10,87,2.9,59.649876,60.989204,90.0,0
Simulation_K10,88,2.933333333333333,59.684875,61.00121,90.0,0
Simulation_K10,89,2.966666666666667,59.722042,61.01046,90.0,0
Simulation_K10,90,3.0,59.761944,61.01967,90.0,0
Simulation_K10,91,3.033333333333333,59.80463,61.027702,90.0,0
Simulation_K10,92,3.066666666666667,59.84974,61.03409,90.0,0
Simulation_K10,93,3.1,59.897034,61.03965,90.0,0
Simulation_K10,94,3.1333333333333333,59.946793,61.043743,90.0,0
Simulation_K10,95,3.1666666666666665,59.999107,61.046032,90.0,0
Simulation_K10,96,3.2,60.05314,61.048138,90.0,0
Simulation_K10,97,3.2333333333333334,60.108665,61.048363,90.0,0
Simulation_K10,98,3.2666666666666666,60.16613,61.046654,90.0,0
Simulation_K10,99,3.3,60.22513,61.04604,90.0,0
Simulation_K10,100,3.3333333333333335,60.28503,61.04301,90.0,0
Simulation_K10,101,3.3666666666666667,60.34631,61.039494,90.0,0
Simulation_K10,102,3.4,60.40915,61.03672,90.0,0
Simulation_K10,103,3.433333333333333,60.473072,61.03285,90.0,0
Simulation_K10,104,3.466666666666667,60.537636,61.02954,90.0,0
Simulation_K10,105,3.5,60.60329,61.02648,90.0,0
Simulation_K10,106,3.533333333333333,60.670105,61.023872,90.0,0
Simulation_K10,107,3.566666666666667,60.73738,61.022392,90.0,0
Simulation_K10,108,3.6,60.804882,61.021725,90.0,0
Simulation_K10,109,3.6333333333333333,60.873142,61.021732,90.0,0
Simulation_K10,110,3.6666666666666665,60.942123,61.023674,90.0,0
Simulation_K10,111,3.7,61.01158,61.026325,90.0,0
Simulation_K10,112,3.7333333333333334,61.081562,61.029648,90.0,0
Simulation_K10,113,3.7666666666666666,61.151752,61.03533,90.0,0
Simulation_K10,114,3.8,61.221706,61.040684,90.0,0
Simulation_K10,115,3.8333333333333335,61.291176,61.046963,90.0,0
Simulation_K10,116,3.8666666666666667,61.36049,61.054455,90.0,0
Simulation_K10,117,3.9,61.42909,61.061882,90.0,0
Simulation_K10,118,3.933333333333333,61.496746,61.069332,90.0,0
Simulation_K10,119,3.966666666666667,61.563614,61.076782,90.0,0
Simulation_K10,120,4.0,61.629753,61.084156,90.0,0
Simulation_K10,121,4.033333333333333,61.694977,61.09101,90.0,0
Simulation_K10,122,4.066666666666666,61.759136,61.097374,90.0,0
Simulation_K10,123,4.1,61.822216,61.10269,90.0,0
Simulation_K10,124,4.133333333333334,61.884174,61.107853,90.0,0
Simulation_K10,125,4.166666666666667,61.94465,61.111603,90.0,0
Simulation_K10,126,4.2,62.003666,61.1141,90.0,0
Simulation_K10,127,4.233333333333333,62.06142,61.116467,90.0,0
Simulation_K10,128,4.266666666666667,62.11739,61.117237,90.0,0
Simulation_K10,129,4.3,62.17124,61.117123,90.0,0
Simulation_K10,130,4.333333333333333,62.222576,61.116543,90.0,0
Simulation_K10,131,4.366666666666666,62.271206,61.11512,90.0,0
Simulation_K10,132,4.4,62.3169,61.113045,90.0,0
Simulation_K10,133,4.433333333333334,62.35954,61.110573,90.0,0
Simulation_K10,134,4.466666666666667,62.39889,61.10771,90.0,0
Simulation_K10,135,4.5,62.43476,61.10473,90.0,0
Simulation_K10,136,4.533333333333333,62.467056,61.101677,90.0,0
Simulation_K10,137,4.566666666666666,62.495586,61.09864,90.0,0
Simulation_K10,138,4.6,62.52026,61.09649,90.0,0
Simulation_K10,139,4.633333333333334,62.541023,61.09436,90.0,0
Simulation_K10,140,4.666666666666667,62.557945,61.092648,90.0,0
Simulation_K10,141,4.7,62.570694,61.0922,90.0,0
Simulation_K10,142,4.733333333333333,62.57901,61.09216,90.0,0
Simulation_K10,143,4.766666666666667,62.58298,61.093002,90.0,0
Simulation_K10,144,4.8,62.58259,61.095074,90.0,0
Simulation_K10,145,4.833333333333333,62.577633,61.097935,90.0,0
Simulation_K10,146,4.866666666666666,62.56801,61.10179,90.0,0
Simulation_K10,147,4.9,62.553905,61.10661,90.0,0
Simulation_K10,148,4.933333333333334,62.53531,61.112373,90.0,0
Simulation_K10,149,4.966666666666667,62.51189,61.11909,90.0,0
Simulation_K10,150,5.0,62.483707,61.12657,90.0,0
Simulation_K10,151,5.033333333333333,62.450775,61.134735,90.0,0
Simulation_K10,152,5.066666666666666,62.412876,61.14376,90.0,0
Simulation_K10,153,5.1,62.370083,61.15313,90.0,0
Simulation_K10,154,5.133333333333334,62.32265,61.162975,90.0,0
Simulation_K10,155,5.166666666666667,62.27064,61.17341,90.0,0
Simulation_K10,156,5.2,62.21392,61.183838,90.0,0
Simulation_K10,157,5.233333333333333,62.152645,61.194298,90.0,0
Simulation_K10,158,5.266666666666667,62.08699,61.205055,90.0,0
Simulation_K10,159,5.3,62.016872,61.21556,90.0,0
Simulation_K10,160,5.333333333333333,61.942463,61.22579,90.0,0
Simulation_K10,161,5.366666666666666,61.8642,61.235695,90.0,0
Simulation_K10,162,5.4,61.78229,61.24521,90.0,0
Simulation_K10,163,5.433333333333334,61.696915,61.25413,90.0,0
Simulation_K10,164,5.466666666666667,61.608486,61.262276,90.0,0
Simulation_K10,165,5.5,61.51762,61.269775,90.0,0
Simulation_K10,166,5.533333333333333,61.42447,61.276623,90.0,0
Simulation_K10,167,5.566666666666666,61.328964,61.282383,90.0,0
Simulation_K10,168,5.6,61.23173,61.287373,90.0,0
Simulation_K10,169,5.633333333333334,61.133156,61.29165,90.0,0
Simulation_K10,170,5.666666666666667,61.03345,61.294975,90.0,0
Simulation_K10,171,5.7,60.932915,61.2974,90.0,0
Simulation_K10,172,5.733333333333333,60.83205,61.299007,90.0,0
Simulation_K10,173,5.766666666666667,60.73115,61.299744,90.0,0
Simulation_K10,174,5.8,60.63041,61.29977,90.0,0
Simulation_K10,175,5.833333333333333,60.530262,61.29901,90.0,0
Simulation_K10,176,5.866666666666666,60.431084,61.297684,90.0,0
Simulation_K10,177,5.9,60.333202,61.29579,90.0,0
Simulation_K10,178,5.933333333333334,60.23704,61.29335,90.0,0
Simulation_K10,179,5.966666666666667,60.14309,61.29056,90.0,0
Simulation_K10,180,6.0,60.0517,61.287567,90.0,0
Simulation_K10,181,6.033333333333333,59.96321,61.28413,90.0,0
Simulation_K10,182,6.066666666666666,59.877937,61.280552,90.0,0
Simulation_K10,183,6.1,59.795994,61.276833,90.0,0
Simulation_K10,184,6.133333333333334,59.717564,61.272644,90.0,0
Simulation_K10,185,6.166666666666667,59.643047,61.26819,90.0,0
Simulation_K10,186,6.2,59.57267,61.263584,90.0,0
Simulation_K10,187,6.233333333333333,59.506546,61.258778,90.0,0
Simulation_K10,188,6.266666666666667,59.44494,61.253754,90.0,0
Simulation_K10,189,6.3,59.388165,61.248688,90.0,0
Simulation_K10,190,6.333333333333333,59.336296,61.24362,90.0,0
Simulation_K10,191,6.366666666666666,59.289387,61.238613,90.0,0
Simulation_K10,192,6.4,59.247612,61.233757,90.0,0
Simulation_K10,193,6.433333333333334,59.21117,61.22925,90.0,0
Simulation_K10,194,6.466666666666667,59.18008,61.22521,90.0,0
Simulation_K10,195,6.5,59.154415,61.221317,90.0,0
Simulation_K10,196,6.533333333333333,59.134182,61.21795,90.0,0
Simulation_K10,197,6.566666666666666,59.119347,61.21518,90.0,0
Simulation_K10,198,6.6,59.109848,61.212997,90.0,0
Simulation_K10,199,6.633333333333334,59.105705,61.21139,90.0,0
Simulation_K10,200,6.666666666666667,59.106945,61.210415,90.0,0
Simulation_K10,201,6.7,59.113422,61.210434,90.0,0
Simulation_K10,202,6.733333333333333,59.125057,61.211143,90.0,0
Simulation_K10,203,6.766666666666667,59.14189,61.212513,90.0,0
Simulation_K10,204,6.8,59.163857,61.21477,90.0,0
Simulation_K10,205,6.833333333333333,59.190742,61.21785,90.0,0
Simulation_K10,206,6.866666666666666,59.22256,61.22157,90.0,0
Simulation_K10,207,6.9,59.259186,61.226025,90.0,0
Simulation_K10,208,6.933333333333334,59.30047,61.23115,90.0,0
Simulation_K10,209,6.966666666666667,59.346203,61.236694,90.0,0
Simulation_K10,210,7.0,59.3962,61.242702,90.0,0
Simulation_K10,211,7.033333333333333,59.450283,61.249092,90.0,0
Simulation_K10,212,7.066666666666666,59.508347,61.255737,90.0,0
Simulation_K10,213,7.1,59.570198,61.2626,90.0,0
Simulation_K10,214,7.133333333333334,59.63556,61.26955,90.0,0
Simulation_K10,215,7.166666666666667,59.704224,61.276546,90.0,0
Simulation_K10,216,7.2,59.775715,61.28356,90.0,0
Simulation_K10,217,7.233333333333333,59.849766,61.290573,90.0,0
Simulation_K10,218,7.266666666666667,59.926197,61.297527,90.0,0
Simulation_K10,219,7.3,60.004757,61.30431,90.0,0
Simulation_K10,220,7.333333333333333,60.08533,61.310844,90.0,0
Simulation_K10,221,7.366666666666666,60.16776,61.317055,90.0,0
Simulation_K10,222,7.4,60.251736,61.322906,90.0,0
Simulation_K10,223,7.433333333333334,60.337353,61.328354,90.0,0
Simulation_K10,224,7.466666666666667,60.424202,61.33331,90.0,0
Simulation_K10,225,7.5,60.51204,61.337826,90.0,0
Simulation_K10,226,7.533333333333333,60.600613,61.341915,90.0,0
Simulation_K10,227,7.566666666666666,60.68968,61.34554,90.0,0
Simulation_K10,228,7.6,60.778862,61.34864,90.0,0
Simulation_K10,229,7.633333333333334,60.86784,61.351112,90.0,0
Simulation_K10,230,7.666666666666667,60.956326,61.352783,90.0,0
Simulation_K10,231,7.7,61.044228,61.353817,90.0,0
Simulation_K10,232,7.733333333333333,61.131382,61.35421,90.0,0
Simulation_K10,233,7.766666666666667,61.21767,61.35389,90.0,0
Simulation_K10,234,7.8,61.302906,61.35281,90.0,0
Simulation_K10,235,7.833333333333333,61.386776,61.351208,90.0,0
Simulation_K10,236,7.866666666666666,61.46912,61.349087,90.0,0
Simulation_K10,237,7.9,61.549583,61.346527,90.0,0
Simulation_K10,238,7.933333333333334,61.628017,61.34346,90.0,0
Simulation_K10,239,7.966666666666667,61.704144,61.339977,90.0,0
Simulation_K20,0,0.0,61.0,61.0,90.0,0
Simulation_K20,1,0.03333333333333333,60.99333,60.89685,90.0,0
Simulation_K20,2,0.06666666666666667,60.98766,60.803555,90.0,0
Simulation_K20,3,0.1,60.986065,60.721336,90.0,0
Simulation_K20,4,0.13333333333333333,60.988632,60.655994,90.0,0
Simulation_K20,5,0.16666666666666666,60.99674,60.601215,90.0,0
Simulation_K20,6,0.2,61.008778,60.561127,90.0,0
Simulation_K20,7,0.23333333333333334,61.02657,60.541492,90.0,0
Simulation_K20,8,0.26666666666666666,61.0501,60.52807,90.0,0
Simulation_K20,9,0.3,61.078403,60.53559,90.0,0
Simulation_K20,10,0.3333333333333333,61.11186,60.548542,90.0,0
Simulation_K20,11,0.36666666666666664,61.1519,60.574593,90.0,0
Simulation_K20,12,0.4,61.196922,60.613064,90.0,0
Simulation_K20,13,0.43333333333333335,61.246895,60.65088,90.0,0
Simulation_K20,14,0.4666666666666667,61.301945,60.698242,90.0,0
Simulation_K20,15,0.5,61.36085,60.74935,90.0,0
Simulation_K20,16,0.5333333333333333,61.423622,60.801105,90.0,0
Simulation_K20,17,0.5666666666666667,61.488667,60.850132,90.0,0
Simulation_K20,18,0.6,61.55554,60.90281,90.0,0
Simulation_K20,19,0.6333333333333333,61.62195,60.947227,90.0,0
Simulation_K20,20,0.6666666666666666,61.6877,60.989357,90.0,0
Simulation_K20,21,0.7,61.75316,61.02656,90.0,0
Simulation_K20,22,0.7333333333333333,61.815647,61.054016,90.0,0
Simulation_K20,23,0.7666666666666667,61.87569,61.080708,90.0,0
Simulation_K20,24,0.8,61.931625,61.0951,90.0,0
Simulation_K20,25,0.8333333333333334,61.98451,61.105114,90.0,0
Simulation_K20,26,0.8666666666666667,62.03177,61.1097,90.0,0
Simulation_K20,27,0.9,62.07387,61.10447,90.0,0
Simulation_K20,28,0.9333333333333333,62.109764,61.094646,90.0,0
Simulation_K20,29,0.9666666666666667,62.14015,61.08036,90.0,0
Simulation_K20,30,1.0,62.16158,61.06049,90.0,0
Simulation_K20,31,1.0333333333333334,62.17479,61.033653,90.0,0
Simulation_K20,32,1.0666666666666667,62.180706,61.008366,90.0,0
Simulation_K20,33,1.1,62.1773,60.97617,90.0,0
Simulation_K20,34,1.1333333333333333,62.165348,60.943775,90.0,0
Simulation_K20,35,1.1666666666666667,62.143757,60.910954,90.0,0
Simulation_K20,36,1.2,62.11222,60.874985,90.0,0
Simulation_K20,37,1.2333333333333334,62.069645,60.84372,90.0,0
Simulation_K20,38,1.2666666666666666,62.01609,60.810165,90.0,0
Simulation_K20,39,1.3,61.95161,60.779446,90.0,0
Simulation_K20,40,1.3333333333333333,61.876617,60.752506,90.0,0
Simulation_K20,41,1.3666666666666667,61.79026,60.726578,90.0,0
Simulation_K20,42,1.4,61.69415,60.703762,90.0,0
Simulation_K20,43,1.4333333333333333,61.587627,60.686676,90.0,0
Simulation_K20,44,1.4666666666666666,61.470833,60.670845,90.0,0
Simulation_K20,45,1.5,61.34504,60.65715,90.0,0
Simulation_K20,46,1.5333333333333334,61.210224,60.650845,90.0,0
Simulation_K20,47,1.5666666666666667,61.06695,60.64266,90.0,0
Simulation_K20,48,1.6,60.915092,60.63932,90.0,0
Simulation_K20,49,1.6333333333333333,60.757526,60.637844,90.0,0
Simulation_K20,50,1.6666666666666667,60.594868,60.63601,90.0,0
Simulation_K20,51,1.7,60.426285,60.638035,90.0,0
Simulation_K20,52,1.7333333333333334,60.254883,60.636837,90.0,0
Simulation_K20,53,1.7666666666666666,60.08258,60.637386,90.0,0
Simulation_K20,54,1.8,59.909977,60.637974,90.0,0
Simulation_K20,55,1.8333333333333333,59.73769,60.636307,90.0,0
Simulation_K20,56,1.8666666666666667,59.5679,60.63329,90.0,0
Simulation_K20,57,1.9,59.401157,60.63154,90.0,0
Simulation_K20,58,1.9333333333333333,59.23911,60.626865,90.0,0
Simulation_K20,59,1.9666666666666666,59.082367,60.62105,90.0,0
Simulation_K20,60,2.0,58.934097,60.61737,90.0,0
Simulation_K20,61,2.033333333333333,58.796314,60.610012,90.0,0
Simulation_K20,62,2.066666666666667,58.668064,60.604065,90.0,0
Simulation_K20,63,2.1,58.55067,60.596596,90.0,0
Simulation_K20,64,2.1333333333333333,58.443848,60.58871,90.0,0
Simulation_K20,65,2.1666666666666665,58.347286,60.581783,90.0,0
Simulation_K20,66,2.2,58.26121,60.572685,90.0,0
Simulation_K20,67,2.2333333333333334,58.184937,60.56468,90.0,0
Simulation_K20,68,2.2666666666666666,58.11816,60.55742,90.0,0
Simulation_K20,69,2.3,58.06119,60.550766,90.0,0
Simulation_K20,70,2.3333333333333335,58.01358,60.54465,90.0,0
Simulation_K20,71,2.3666666666666667,57.974823,60.543335,90.0,0
Simulation_K20,72,2.4,57.944473,60.542793,90.0,0
Simulation_K20,73,2.433333333333333,57.922348,60.544918,90.0,0
Simulation_K20,74,2.466666666666667,57.90861,60.552216,90.0,0
Simulation_K20,75,2.5,57.90234,60.560905,90.0,0
Simulation_K20,76,2.533333333333333,57.902752,60.57465,90.0,0
Simulation_K20,77,2.566666666666667,57.90995,60.59171,90.0,0
Simulation_K20,78,2.6,57.923817,60.61269,90.0,0
Simulation_K20,79,2.6333333333333333,57.943707,60.638214,90.0,0
Simulation_K20,80,2.6666666666666665,57.96921,60.666943,90.0,0
Simulation_K20,81,2.7,58.000477,60.699528,90.0,0
Simulation_K20,82,2.7333333333333334,58.03733,60.73643,90.0,0
Simulation_K20,83,2.7666666666666666,58.079353,60.775715,90.0,0
Simulation_K20,84,2.8,58.126415,60.81662,90.0,0
Simulation_K20,85,2.8333333333333335,58.178448,60.86217,90.0,0
Simulation_K20,86,2.8666666666666667,58.23527,60.907833,90.0,0
Simulation_K20,87,2.9,58.297756,60.95512,90.0,0
Simulation_K20,88,2.933333333333333,58.36523,61.004765,90.0,0
Simulation_K20,89,2.966666666666667,58.437553,61.05333,90.0,0
Simulation_K20,90,3.0,58.515205,61.102688,90.0,0
Simulation_K20,91,3.033333333333333,58.597885,61.151127,90.0,0
Simulation_K20,92,3.066666666666667,58.684494,61.198734,90.0,0
Simulation_K20,93,3.1,58.774982,61.24553,90.0,0
Simulation_K20,94,3.1333333333333333,58.86996,61.290234,90.0,0
Simulation_K20,95,3.1666666666666665,58.969357,61.33284,90.0,0
Simulation_K20,96,3.2,59.072075,61.374462,90.0,0
Simulation_K20,97,3.2333333333333334,59.178154,61.413002,90.0,0
Simulation_K20,98,3.2666666666666666,59.28836,61.44851,90.0,0
Simulation_K20,99,3.3,59.40225,61.483253,90.0,0
Simulation_K20,100,3.3333333333333335,59.519115,61.514187,90.0,0
Simulation_K20,101,3.3666666666666667,59.639366,61.54336,90.0,0
Simulation_K20,102,3.4,59.76284,61.571533,90.0,0
Simulation_K20,103,3.433333333333333,59.88873,61.597282,90.0,0
Simulation_K20,104,3.466666666666667,60.016224,61.622036,90.0,0
Simulation_K20,105,3.5,60.145782,61.64502,90.0,0
Simulation_K20,106,3.533333333333333,60.277416,61.666714,90.0,0
Simulation_K20,107,3.566666666666667,60.410347,61.68734,90.0,0
Simulation_K20,108,3.6,60.54511,61.706577,90.0,0
Simulation_K20,109,3.6333333333333333,60.681805,61.7248,90.0,0
Simulation_K20,110,3.6666666666666665,60.81947,61.743088,90.0,0
Simulation_K20,111,3.7,60.95713,61.76016,90.0,0
Simulation_K20,112,3.7333333333333334,61.095146,61.77656,90.0,0
Simulation_K20,113,3.7666666666666666,61.23353,61.79355,90.0,0
Simulation_K20,114,3.8,61.371426,61.80879,90.0,0
Simulation_K20,115,3.8333333333333335,61.508522,61.82354,90.0,0
Simulation_K20,116,3.8666666666666667,61.645,61.83818,90.0,0
Simulation_K20,117,3.9,61.780457,61.851986,90.0,0
Simulation_K20,118,3.933333333333333,61.914608,61.865288,90.0,0
Simulation_K20,119,3.966666666666667,62.048023,61.878223,90.0,0
Simulation_K20,120,4.0,62.1808,61.891113,90.0,0
Simulation_K20,121,4.033333333333333,62.31177,61.903675,90.0,0
Simulation_K20,122,4.066666666666666,62.44063,61.91532,90.0,0
Simulation_K20,123,4.1,62.56772,61.926125,90.0,0
Simulation_K20,124,4.133333333333334,62.6927,61.93695,90.0,0
Simulation_K20,125,4.166666666666667,62.81475,61.94651,90.0,0
Simulation_K20,126,4.2,62.933777,61.95507,90.0,0
Simulation_K20,127,4.233333333333333,63.050114,61.963932,90.0,0
Simulation_K20,128,4.266666666666667,63.16288,61.971725,90.0,0
Simulation_K20,129,4.3,63.271286,61.979015,90.0,0
Simulation_K20,130,4.333333333333333,63.375404,61.986668,90.0,0
Simulation_K20,131,4.366666666666666,63.475075,61.99435,90.0,0
Simulation_K20,132,4.4,63.569782,62.00226,90.0,0
Simulation_K20,133,4.433333333333334,63.65908,62.010784,90.0,0
Simulation_K20,134,4.466666666666667,63.742294,62.020252,90.0,0
Simulation_K20,135,4.5,63.819042,62.03109,90.0,0
Simulation_K20,136,4.533333333333333,63.88903,62.04302,90.0,0
Simulation_K20,137,4.566666666666666,63.95186,62.056618,90.0,0
Simulation_K20,138,4.6,64.00731,62.07272,90.0,0
Simulation_K20,139,4.633333333333334,64.05528,62.090553,90.0,0
Simulation_K20,140,4.666666666666667,64.09552,62.110676,90.0,0
Simulation_K20,141,4.7,64.1275,62.133842,90.0,0
Simulation_K20,142,4.733333333333333,64.15103,62.15923,90.0,0
Simulation_K20,143,4.766666666666667,64.166245,62.18714,90.0,0
Simulation_K20,144,4.8,64.17297,62.217968,90.0,0
Simulation_K20,145,4.833333333333333,64.170746,62.251263,90.0,0
Simulation_K20,146,4.866666666666666,64.15961,62.286926,90.0,0
Simulation_K20,147,4.9,64.13988,62.32496,90.0,0
Simulation_K20,148,4.933333333333334,64.11119,62.365257,90.0,0
Simulation_K20,149,4.966666666666667,64.07303,62.4076,90.0,0
Simulation_K20,150,5.0,64.025375,62.451546,90.0,0
Simulation_K20,151,5.033333333333333,63.968067,62.49713,90.0,0
Simulation_K20,152,5.066666666666666,63.90127,62.544147,90.0,0
Simulation_K20,153,5.1,63.82504,62.591995,90.0,0
Simulation_K20,154,5.133333333333334,63.739708,62.640667,90.0,0
Simulation_K20,155,5.166666666666667,63.645397,62.690174,90.0,0
Simulation_K20,156,5.2,63.542076,62.739582,90.0,0
Simulation_K20,157,5.233333333333333,63.430332,62.788666,90.0,0
Simulation_K20,158,5.266666666666667,63.311176,62.837452,90.0,0
Simulation_K20,159,5.3,63.184063,62.885487,90.0,0
Simulation_K20,160,5.333333333333333,63.048084,62.932407,90.0,0
Simulation_K20,161,5.366666666666666,62.904232,62.978466,90.0,0
Simulation_K20,162,5.4,62.753098,63.023495,90.0,0
Simulation_K20,163,5.433333333333334,62.594936,63.0669,90.0,0
Simulation_K20,164,5.466666666666667,62.431053,63.10818,90.0,0
Simulation_K20,165,5.5,62.26306,63.147182,90.0,0
Simulation_K20,166,5.533333333333333,62.09077,63.183784,90.0,0
Simulation_K20,167,5.566666666666666,61.913868,63.217358,90.0,0
