video,frame,timestamp,x_cm,y_cm,robot_yaw,interpolated
Camo 录像 2026-01-27 05-16-34,0,0.0,61.0,61.0,90.0,0
Camo 录像 2026-01-27 05-16-34,1,0.03333333333333333,60.989166,61.029747,89.92000000000002,0
Camo 录像 2026-01-27 05-16-34,2,0.06666666666666667,60.960278,61.03956,89.63,0
Camo 录像 2026-01-27 05-16-34,3,0.1,60.918705,61.052647,89.23000000000002,0
Camo 录像 2026-01-27 05-16-34,4,0.13333333333333333,60.8751,61.08836,88.82,0
Camo 录像 2026-01-27 05-16-34,5,0.16666666666666666,60.817005,61.083378,88.56,0
Camo 录像 2026-01-27 05-16-34,6,0.2,60.7378,61.093227,88.25,0
Camo 录像 2026-01-27 05-16-34,7,0.23333333333333334,60.620472,61.09746,87.75,0
Camo 录像 2026-01-27 05-16-34,8,0.26666666666666666,60.47835,61.100636,87.11000000000001,0
Camo 录像 2026-01-27 05-16-34,9,0.3,60.318222,61.053925,86.56,0
Camo 录像 2026-01-27 05-16-34,10,0.3333333333333333,60.159233,61.04459,86.28999999999996,0
Camo 录像 2026-01-27 05-16-34,11,0.36666666666666664,60.021145,60.995106,86.44,0
Camo 录像 2026-01-27 05-16-34,12,0.4,59.91409,60.96362,86.82999999999998,0
Camo 录像 2026-01-27 05-16-34,13,0.43333333333333335,59.798508,60.943478,87.24000000000001,0
Camo 录像 2026-01-27 05-16-34,14,0.4666666666666667,59.71061,60.88449,87.93,0
Camo 录像 2026-01-27 05-16-34,15,0.5,59.68362,60.838024,89.17000000000002,0
Camo 录像 2026-01-27 05-16-34,16,0.5333333333333333,59.702736,60.827503,90.55000000000001,0
Camo 录像 2026-01-27 05-16-34,17,0.5666666666666667,59.741528,60.839603,92.13,0
Camo 录像 2026-01-27 05-16-34,18,0.6,59.866318,60.891327,94.47000000000003,0
Camo 录像 2026-01-27 05-16-34,19,0.6333333333333333,60.031544,60.955887,96.37,0
Camo 录像 2026-01-27 05-16-34,20,0.6666666666666666,60.308716,61.058773,99.24000000000001,0
Camo 录像 2026-01-27 05-16-34,21,0.7,60.6228,61.217598,101.51999999999998,0
Camo 录像 2026-01-27 05-16-34,22,0.7333333333333333,60.623005,61.2176,101.51999999999998,0
Camo 录像 2026-01-27 05-16-34,23,0.7666666666666667,61.434055,61.614944,107.25,0
Camo 录像 2026-01-27 05-16-34,24,0.8,61.867527,61.856056,109.43,0
Camo 录像 2026-01-27 05-16-34,25,0.8333333333333334,62.315018,62.098656,112.03999999999996,0
Camo 录像 2026-01-27 05-16-34,26,0.8666666666666667,62.763756,62.330475,113.87,0
Camo 录像 2026-01-27 05-16-34,27,0.9,63.169167,62.57868,115.80000000000001,0
Camo 录像 2026-01-27 05-16-34,28,0.9333333333333333,63.567566,62.81952,117.23000000000002,0
Camo 录像 2026-01-27 05-16-34,29,0.9666666666666667,63.954273,63.044613,118.58999999999997,0
Camo 录像 2026-01-27 05-16-34,30,1.0,64.257904,63.300125,119.32,0
Camo 录像 2026-01-27 05-16-34,31,1.0333333333333334,64.55812,63.534092,119.13,0
Camo 录像 2026-01-27 05-16-34,32,1.0666666666666667,64.82134,63.774002,118.93,0
Camo 录像 2026-01-27 05-16-34,33,1.1,65.078125,63.984406,118.74000000000001,0
Camo 录像 2026-01-27 05-16-34,34,1.1333333333333333,65.301895,64.20336,118.45999999999998,0
Camo 录像 2026-01-27 05-16-34,35,1.1666666666666667,65.40944,64.47641,116.80000000000001,0
Camo 录像 2026-01-27 05-16-34,36,1.2,65.54345,64.75003,115.36000000000001,0
Camo 录像 2026-01-27 05-16-34,37,1.2333333333333334,65.67982,65.02565,114.25,0
Camo 录像 2026-01-27 05-16-34,38,1.2666666666666666,65.74672,65.336655,112.44999999999999,0
