time_s,target_1,target_2,target_3,target_4,target_5
0.93,-3.1252366097518087,14.184307203856363,32.9819319687049,44.03937206308312,44.849641951252345
0.94,-4.334654736531141,12.493683084751764,31.642699611886744,43.77083992851858,44.81646328375911
0.95,-5.476065695317921,10.805835382566384,30.235396849075435,43.464111400987875,44.78502612818177
0.96,-6.531275876655227,9.12325368832264,28.748660601561912,43.095217920145515,44.75433813913933
0.97,-7.486498932635558,7.4534274526899,27.182458315049413,42.645674000842355,44.72385922401875
0.98,-8.338746012064716,5.795305408532372,25.5307772701508,42.088991145582554,44.69297359995585
0.99,-9.103676301937076,4.14040593395449,23.78872957053319,41.39883941578305,44.65984888420853
1.0,-9.794564800012939,2.4829558196567563,21.95191616551574,40.54641738572214,44.62175889667876
1.01,-10.41764109034749,0.8475722966073003,20.061487146637834,39.54078091581148,44.578890666027704
1.02,-10.96608162167643,-0.7410186766871851,18.15589465088073,38.40531260099168,44.53427534848884
1.03,-11.426250054924266,-2.2588859617046166,16.260178497726365,37.15816737415706,44.49046940433448
1.04,-11.788637619060362,-3.6938762825748355,14.386467214299895,35.813698481978065,44.448562052235104
1.05,-12.038772277383002,-5.029776961947218,12.550107611744124,34.39174903117231,44.39710410887284
1.06,-12.174273148615494,-6.25740640881951,10.765368127522153,32.91357193142528,44.34099223537794
1.07,-12.1791002845463,-7.361326198414622,9.044598707103418,31.39529107650045,44.28713450019988
1.08,-12.07512630145576,-8.361882210154976,7.367557327595952,29.828627431549783,44.23042506277565
1.09,-11.864027107387969,-9.254391254524089,5.759792877009494,28.248649391592714,44.18159834342524
1.1,-11.573223494493703,-10.044518008573888,4.225017897349676,26.664667601464846,44.139935399935815
1.11,-11.215374018857606,-10.73818076746907,2.761841534439987,25.07980443604032,44.101519899014946
1.12,-10.77315991618675,-11.319870764772663,1.378968183462542,23.50089594296602,44.06292238968555
1.13,-10.231976120032973,-11.790625204391896,0.0737524951059244,21.92758171364043,44.01428273165129
1.14,-9.577297067206883,-12.129527520690047,-1.1396109509130834,20.368685597683708,43.94557898134379
1.15,-8.812012040328028,-12.339457777212877,-2.2580028361194637,18.831886872396417,43.840166645578265
1.16,-7.942084786564107,-12.40992877935986,-3.2631237930670944,17.33531377441985,43.67679906299751
1.17,-6.9906196336569595,-12.3542462961748,-4.156792908233012,15.884902825017146,43.420140273887625
1.18,-5.962267396691536,-12.1756552196027,-4.938879980368074,14.48469112288143,43.02551599030511
1.19,-4.8433618916143955,-11.874272729303033,-5.620670467337079,13.122128846950117,42.44067419255293
1.2,-3.611715748044248,-11.438447757814902,-6.203155212168845,11.79122985595355,41.632740893000395
1.21,-2.253320847696596,-10.861918935103287,-6.686445488063327,10.489687997396487,40.60000309936356
1.22,-0.7772792310249741,-10.143045793347689,-7.059998601118984,9.231095764799324,39.37729331782306
1.23,0.781873266439329,-9.299642790032054,-7.323099756643018,8.027664187673274,38.0143451778171
1.24,2.4152049535909237,-8.319317557673772,-7.455317061496602,6.897965174880885,36.56047348299009
1.25,4.099086261474902,-7.219913878116076,-7.465996812966588,5.841774866471594,35.05073684175169
1.26,5.814645629846349,-6.019003882408412,-7.368227207309743,4.853543806244197,33.507924950053514
1.27,7.54551888396606,-4.730238851731399,-7.173055880631216,3.9271677945235393,31.946276174625012
1.28,9.283322644404643,-3.357854370628633,-6.882308540886982,3.0635047058386484,30.377617103247196
1.29,11.03162737005076,-1.8950895924239581,-6.488720799841054,2.270296262446244,28.81337934587983
1.3,12.801915786385928,-0.3283031074295228,-5.980723171206102,1.557541965310627,27.26467626325846
1.31,14.592501218318727,1.3372675484546026,-5.3637994811881,0.9233446690078218,25.736734326985474
1.32,16.39433061764099,3.08587917241488,-4.6522059906004785,0.35980514179956496,24.23147911704728
1.33,18.191429345063174,4.89870297113863,-3.8601119011974414,-0.14159709381180668,22.748874420222393
1.34,19.954271632967384,6.7493011001491805,-3.0014433297441094,-0.5868803705775304,21.28990719310521
1.35,21.68223565491038,8.632360897794644,-2.0780772959640816,-0.9744405207794563,19.85937851779607
1.36,23.37798790730542,10.548142150243113,-1.0815018564123602,-1.297536620360416,18.461689727607475
1.37,25.09019818287222,12.516618575164028,0.006183252291078041,-1.5392155867426458,17.10803329352891
1.38,26.654241793927163,14.296423139004064,0.9767906961712246,-1.8061036361620102,15.780941472041501
1.39,28.2262363671084,16.243622216098522,2.14027608097006,-1.9051165800394356,14.540775793426183
1.4,29.70108942320819,18.176425647579517,3.367376683188407,-1.9193837809278047,13.362023801674912
1.41,31.054768496148835,20.09175587657883,4.6588452101505595,-1.8417409919359262,12.253721477014214
1.42,32.27945488675227,21.972920248785233,6.004955315166507,-1.671227056019604,11.222292878411311
1.43,33.33219843838677,23.74853714245888,7.347526670861561,-1.4359437869650364,10.264062623106373
1.44,34.177627200042366,25.39383235647461,8.691344414369599,-1.1227396858403815,9.38510597324608
1.45,34.873199286142,26.95442030245138,10.061807768535736,-0.7198509491690072,8.592473962848192
1.46,35.47659420731088,28.461383825776633,11.465017364675514,-0.22438790947825535,7.893002882231057
1.47,36.04474939741924,29.9670036701928,12.939211570773121,0.38356040310178374,7.293456914770009
1.48,36.60803370405919,31.496833523691805,14.50319677620682,1.1170612973794078,6.801219467852892
1.49,37.11542894396925,32.996981005982896,16.117437536133483,1.9555657905799055,6.41342675081895
1.5,37.499397340887334,34.39735585363962,17.72602603104021,2.867859562858581,6.1207348286251335
1.51,37.71704343958648,35.66853701388245,19.317562002251123,3.8540860069232297,5.930120804896743
1.52,37.80077870471945,36.81859094643705,20.876295449831296,4.8940870569255965,5.830294510898977
1.53,37.81315745541404,37.89678674796105,22.431041198076265,6.00047494560597,5.828039981495751
1.54,37.7473765552489,38.88571482918738,23.981225270811052,7.182791812837814,5.931554018452913
1.55,37.61466332309847,39.7836498500672,25.519963031423217,8.432761238453217,6.134685383539511
1.56,37.385746311516,40.525722922057845,26.97821003412415,9.70671432032298,6.425934018193615
1.57,37.05081194072789,41.101516973106065,28.32878483325191,10.97596706941826,6.792718354103599
1.58,36.62454605710174,41.58813767866817,29.650179726782206,12.289145642272281,7.251838915278983
1.59,36.17543253016085,42.09243312024113,31.01485248145437,13.677967798894288,7.810433348069092
1.6,35.7455949921296,42.76258829051504,32.578398221314785,15.22945614341495,8.485461743712445
1.61,35.32407631148305,43.593292061190645,34.352434449474565,16.961290429004254,9.285946397897156
1.62,34.80689319805648,44.31598324175476,36.073554929100496,18.72333104944267,10.170267902042136
1.63,34.05464005124979,44.62477901191305,37.4338115384448,20.326608502885673,11.080166444434086
1.64,33.00343969765493,44.37376371633534,38.26679647968832,21.660975819629876,11.980488455335179
1.65,31.717324679986817,43.682009646355354,38.649139897577356,22.748405987839767,12.869453373146111
1.66,30.36416197591843,42.88486394508613,38.90768363016878,23.784566826490007,13.803168779784901
1.67,29.027971777804215,42.199614656428125,39.26386133710098,24.901327363934442,14.814924982682268
1.68,27.752330470070135,41.72834529440047,39.84798043843254,26.188240512283073,15.930533906609657
1.69,26.477374721946614,41.30845516613279,40.49140415379211,27.54027484517787,17.115350764825102
1.7,25.126237730982503,40.77009990152002,41.019755834136696,28.845079350612586,18.333911494725623
1.71,23.65654949884128,40.03076403397077,41.34929443755222,30.045144739042016,19.56447863062089
1.72,22.065772846110125,39.114248050544916,41.50875185328396,31.152397210695497,20.806600812259894
1.73,20.37270978723992,38.06135966368636,41.539659618962,32.18540424096002,22.060386758987157
1.74,18.605037306857085,36.90419170927777,41.474536253451454,33.16118540642679,23.328264762980353
1.75,16.83512973382541,35.673935940530455,41.317013253570074,34.06865708981226,24.600957244973458
1.76,15.162598424454247,34.40707132926253,41.067439391435805,34.89428712206991,25.868070965022557
1.77,13.670358196471636,33.138379183008674,40.729300470592975,35.628323532195324,27.122432894482174
1.78,12.339692090912294,31.880273171734004,40.320540966050245,36.275368064207925,28.357390049021912
1.79,10.971558407759678,30.550713566778594,39.83120617116667,36.8474588110793,29.576211807643176
1.8,9.358278706008859,29.088583435018762,39.279993878014636,37.37975156065355,30.785690110904696
1.81,7.368215437923417,27.400751539327636,38.60077631065505,37.83499948356805,31.969678130664224
1.82,5.107758756026819,25.535614241773544,37.80058438242878,38.20978786095814,33.12112448572616
1.83,2.805028364795015,23.58713521721838,36.88588637955876,38.48492038894832,34.22329837585811
1.84,0.6613474458767824,21.639365566172394,35.87078081526447,38.65044443060768,35.262295241687305
1.85,-1.2689406183347434,19.728330130534516,34.782117395261544,38.72367941106761,36.23689028143219
1.86,-3.069332221351837,17.813539507247015,33.608623935310966,38.70534007584347,37.14011872170244
1.87,-4.848892878074003,15.842613188563153,32.333861113474725,38.59470819814584,37.96630943912555
1.88,-6.6550382773963594,13.81833902312224,30.98199924048173,38.411770660241714,38.717116685567575
1.89,-8.455993333414213,11.748716348657732,29.540289206647206,38.140629641667445,39.38364175366287
1.9,-10.190690374443202,9.683720877299347,28.0438171568202,37.794600565415955,39.96632572802257
1.91,-11.80685109333875,7.633125769521713,26.47525720035105,37.34616938105349,40.45543559977899
1.92,-13.302239154460812,5.609401285046314,24.855963545783144,36.812300779636026,40.86030624398961
1.93,-14.692382852807222,3.6134096170506034,23.19136333077143,36.19212361104415,41.1849941309658
1.94,-16.003479612948105,1.6284809117809793,21.47062673005651,35.47627740683094,41.43231819809822
1.95,-17.25160140490769,-0.3502466380516888,19.692136231552357,34.66050621556136,41.60615411347333
1.96,-18.436429276361828,-2.3114777634122463,17.864632900433246,33.74467948431454,41.709405361629486
1.97,-19.54149538838407,-4.227831718323883,16.012746417267703,32.74211078184341,41.74875507005444
1.98,-20.568891260074615,-6.103214471194194,14.130605175550048,31.64641771639642,41.721960423004454
1.99,-21.500357096105095,-7.91861820675453,12.234457228311248,30.467841063662796,41.63138259398846
2.0,-22.31515517193445,-9.66013700825732,10.332139662110944,29.20844098883219,41.47270668662857
2.01,-23.01539853595487,-11.336338898640197,8.417644774595455,27.86882949678537,41.243382917370745
2.02,-23.60977577184205,-12.951645793633213,6.488272939893959,26.445653545654565,40.93212030423542
2.03,-24.109889604549455,-14.50789960921317,4.549604879725706,24.94775815231598,40.535383468588
2.04,-24.527802223956034,-16.00904765903874,2.5998736011221686,23.37296482311914,40.04110152612525
2.05,-24.877828946864888,-17.460608621917594,0.643497904496969,21.730705135823932,39.44615918653013
2.06,-25.12959700947052,-18.818234215531255,-1.277178603812797,20.04859073092332,38.751424706458614
2.07,-25.2528535763317,-20.047204813911467,-3.130754085687248,18.346297797933158,37.956194139032206
2.08,-25.271657751130636,-21.19078613405277,-4.9565930547355865,16.601923119344274,37.05256736997679
2.09,-25.175062397082044,-22.22779478206777,-6.730847683245428,14.83415187648958,36.04752228191845
2.1,-24.97402137690989,-23.173964874171784,-8.465306624277147,13.037929293921406,34.941789253858325
2.11,-24.672011787805715,-24.029514947889734,-10.160426147854182,11.211738681036264,33.73683501691806
2.12,-24.275479374256253,-24.78208058732244,-11.79944361518854,9.369077083673272,32.442482197090435
2.13,-23.804110377208268,-25.430435163364614,-13.363145995207677,7.533925287068535,31.074323213640906
2.14,-23.26525209953035,-25.96964712098546,-14.839461015059465,5.717534058458978,29.641270025599283
2.15,-22.630678599340303,-26.363402189658075,-16.197512027399995,3.9381255865681903,28.151940427742197
2.16,-21.88757957683013,-26.62608928985398,-17.45792179678604,2.183640505219282,26.60696174437616
2.17,-21.023696282843048,-26.759616220109773,-18.626160850415292,0.45230313626792407,25.00960961399925
2.18,-20.024931792992447,-26.747519087756068,-19.689286210286262,-1.2490300530871878,23.364141255802572
2.19,-18.898262789086623,-26.585868770225918,-20.63800176114829,-2.911340940039314,21.67799816464509
2.2,-17.67107993263197,-26.299424489166412,-21.483393984035573,-4.534207943252227,19.955717628596712
2.21,-16.36837650206463,-25.903096814925306,-22.22612131525537,-6.10824971483645,18.20717087614659
2.22,-15.00039309999958,-25.40115759739931,-22.865103677719635,-7.629976382007242,16.435743456452258
2.23,-13.564871583397439,-24.780098212311852,-23.378856510475217,-9.077050152383029,14.654184577623385
2.24,-12.067907159114826,-24.056016492055587,-23.783926839517935,-10.458342274700716,12.863467220859912
2.25,-10.52608781188005,-23.23179969579603,-24.07312322522,-11.763265018146642,11.072725427906109
2.26,-8.981686637813382,-22.355954888640582,-24.28491445030144,-13.010344250506876,9.282137522677003
2.27,-7.457199464165673,-21.4364717131999,-24.41933064395325,-14.198988794650495,7.493487878348283
2.28,-5.959671903250254,-20.467598417554026,-24.4629517245378,-15.314586791890331,5.716864244650033
2.29,-4.474809088812074,-19.438373712964786,-24.408049843892513,-16.35121628420038,3.9580018803292756
2.3,-2.98777794919561,-18.33861290295128,-24.244048948008427,-17.29371069481427,2.2285257346058573
2.31,-1.4598522423048388,-17.13203711557856,-23.944647441487255,-18.126849899177216,0.5375447443779616
2.32,0.0910833541617498,-15.842952118535836,-23.53110482645024,-18.861532227035884,-1.1139445484305128
2.33,1.6532053950611505,-14.486318334673909,-23.01352159863784,-19.500232729922327,-2.722423191161007
2.34,3.212159573313055,-13.064505522475526,-22.38677003791033,-20.034024032945847,-4.278612639374489
2.35,4.737520668512372,-11.620931653199332,-21.688389031587725,-20.48224575545192,-5.78369702416783
2.36,6.220442752720662,-10.16686661192927,-20.926530003021014,-20.848897812403187,-7.2355469530462635
2.37,7.62690944303613,-8.724745571945226,-20.11333618741628,-21.13433426210396,-8.627550205602454
2.38,8.968878016057435,-7.284876347577729,-19.242716788979532,-21.3344968759207,-9.954852140897327
2.39,10.256607917709376,-5.844443219289834,-18.317421731637467,-21.452011401655287,-11.215606446023722
2.4,11.511791644042145,-4.385001469430198,-17.321382006894865,-21.47437562435836,-12.400657986567348
2.41,12.759815125702783,-2.8903905908150693,-16.245996257857623,-21.397294015005922,-13.506000139681287
2.42,13.966140764057892,-1.4051138204882652,-15.130963210997258,-21.244514830834227,-14.53642479615318
2.43,15.126459743268766,0.07079858365571197,-13.975906659968814,-21.01281959726387,-15.485493110276087
2.44,16.213881643412538,1.512629309071202,-12.79826767004758,-20.709413856236978,-16.351466063715108
2.45,17.209175874713296,2.916429380684991,-11.600097515207414,-20.336962899335525,-17.134262289662768
2.46,18.127250644026198,4.309354881486858,-10.361332663820416,-19.884695323897073,-17.827527725621916
2.47,18.9699019096079,5.7093858364352235,-9.066624809728234,-19.346255234353688,-18.428716035456997
2.48,19.769500493968657,7.172324803860276,-7.685016256582951,-18.714099798864567,-18.93588298982247
2.49,20.593309794489585,8.804530101576187,-6.133079156756285,-17.945881233601305,-19.335674561425677
2.5,21.397027643792615,10.552089512447553,-4.4359365966207776,-17.04559477570723,-19.627586819886684
