time_s,target_1,target_2,target_3,target_4,target_5
0.25,3.9681523989897016,3.801573404042555,3.6069608448423898,3.6397971624980894,5.104580583707724
0.26,4.437335650162248,4.248690205978916,4.020498615604769,4.029136998370943,5.568476350132661
0.27,4.9109677810387655,4.706205497977346,4.447974378173858,4.433866200621407,6.0489480946637855
0.28,5.387266040151598,5.174557253211162,4.890323338833816,4.8544142695196015,6.5455545094719
0.29,5.881005486208119,5.666892815452559,5.3568841045016855,5.295564899304919,7.059166194702522
0.3,6.409443206240815,6.196007372679699,5.855341984803644,5.760338690326814,7.589615272156078
0.31,6.984391093270198,6.77027049460222,6.390479672062402,6.2504236643043525,8.136598745011828
0.32,7.600612957720599,7.385301755568483,6.959397081267927,6.764345169590193,8.699327844541482
0.33,8.244150707315574,8.030600494611525,7.555732818434902,7.299415527360533,9.276989445550855
0.34,8.901823543337283,8.696469329038385,8.172438616643717,7.8508564370835945,9.86686801039208
0.35,9.572178624146282,9.385670861514589,8.812671112705262,8.420453756497032,10.46909017187986
0.36,10.261990515818297,10.10593347892631,9.48284725447689,9.012184517830635,11.084790363011864
0.37,10.978933441904005,10.863304755279275,10.18649670948236,9.626727833304344,11.712759739697434
0.38,11.72093298822702,11.653691823753032,10.920197546738077,10.261985658073606,12.351948999622337
0.39,12.475478702387724,12.468524182109489,11.68001655278792,10.917316770285069,13.002807341266873
0.4,13.227403181387583,13.296977232858024,12.458934659384482,11.588779580360972,13.663498361878908
0.41,13.968267214219113,14.133916372941618,13.252979545225244,12.273180527462042,14.331991641110422
0.42,14.704119954180323,14.986830405004556,14.068929952316383,12.975127226716422,15.009827635703372
0.43,15.448325642395135,15.863578669498681,14.91129800662392,13.696849038371814,15.697448162960688
0.44,16.20931145452321,16.76842020228943,15.78205129005578,14.438645313958956,16.3943023191841
0.45,16.976443789100085,17.69189056456743,16.674822610855465,15.197143614450933,17.09916914015523
0.46,17.72007432339227,18.611306802567174,17.57491756939594,15.965034872974378,17.809792412628486
0.47,18.410779158448427,19.50573389097956,18.4700689511935,16.73763008418565,18.525483473299865
0.48,19.043637341732747,20.37800497127999,19.365666163089532,17.518767658121543,19.247394898969105
0.49,19.65631135136533,21.265063761085493,20.289963176702997,18.323912303245155,19.98003491602819
0.5,20.290144295626725,22.197007634586647,21.259835473532302,19.158821540288223,20.72331879643538
0.51,20.960950721032525,23.175048406708108,22.270826732125922,20.019405385711032,21.475820524004014
0.52,21.598650299948005,24.1150468995917,23.25819094272858,20.87306390773384,22.2296089885698
0.53,22.094356067367233,24.90796802714714,24.144922974952397,21.68366513888709,22.977315227017517
0.54,22.366965836406177,25.49226129942664,24.89227350794227,22.43273441835597,23.713844224717835
0.55,22.455799332871315,25.9294918019503,25.552319860766023,23.14850637005945,24.446706178046142
0.56,22.50006206726995,26.370558591740405,26.238676512726553,23.889233191200343,25.19090841214099
0.57,22.640670027168763,26.95235616446907,27.050618725660907,24.705218012373333,25.95940826550655
0.58,22.931200417352123,27.708006890720746,28.005070382248356,25.602990004282404,26.753953396100748
0.59,23.284336147921998,28.535298245841098,29.021835938319526,26.540593211165287,27.563969069396542
0.6,23.582863314714423,29.311514209485743,30.011020968179864,27.473434604750903,28.37865014995972
0.61,23.741125110625518,29.965963195773647,30.926261762975436,28.381403593130578,29.194739313108588
0.62,23.774953030208668,30.54542105715587,31.81330999964932,29.289934696822282,30.018508559219512
0.63,23.74331294391753,31.131067680661772,32.739173397356666,30.234929890745146,30.860039727365443
0.64,23.699230371184754,31.77202070101191,33.73742964516565,31.232303531235875,31.722806547206506
0.65,23.643541669447785,32.43813150322789,34.77601580283148,32.263906696546584,32.60213142747307
0.66,23.526319630159538,33.03239771566539,35.767119204811785,33.280779020182756,33.484964624313946
0.67,23.309426642082425,33.47432314263877,36.633753881022315,34.239753126856584,34.35963667051223
0.68,22.974738908059397,33.7400667053498,37.35607931040322,35.12985756541284,35.22292393064706
0.69,22.538810597465226,33.865475398928986,37.96456661819808,35.9658248924851,36.076166802979195
0.7,22.02229799528089,33.8999688974556,38.5087955456118,36.77806571186726,36.92844090284748
0.71,21.435949459056907,33.87576724411702,39.0176974303747,37.579435945639,37.779416256136564
0.72,20.766366125903197,33.789365884516954,39.49331029349628,38.36989503606296,38.624501917450274
0.73,19.99817701592167,33.62735544222776,39.92740264534627,39.14505730570452,39.45849499358533
0.74,19.130731378648942,33.382389328566106,40.313472816577026,39.899788654009356,40.273418684806465
0.75,18.207928592159362,33.06693903538669,40.64336720130019,40.61839500375847,41.05329572770701
0.76,17.31162985580108,32.706209533013094,40.907254773424086,41.281581741335756,41.78149452971203
0.77,16.51586005159101,32.3198086531163,41.091355777780116,41.86658177591696,42.43889822297413
0.78,15.836644184203148,31.907110109840147,41.18787214860875,42.363700895616056,43.012641241661186
0.79,15.195750223539825,31.440405514745926,41.204360388792914,42.78493345627828,43.500147019222204
0.8,14.484717567528225,30.88833842981167,41.16156573843936,43.15734029885491,43.90789506818694
0.81,13.606682350979757,30.218227152939374,41.07329084848456,43.50474748692787,44.24639059908594
0.82,12.507181762575234,29.39209664263878,40.92341135765834,43.82758750789214,44.522258313144995
0.83,11.163581986278713,28.37635565402547,40.68066237947896,44.11211490037102,44.73862687078965
0.84,9.582797987986313,27.156913234963994,40.31807389628835,44.34407675591515,44.89681556122928
0.85,7.857409669602803,25.788372198268238,39.845670099022236,44.52185655253777,44.992240774169446
0.86,6.142218820952573,24.371956825252187,39.29855462174569,44.65165510391227,45.0
0.87,4.574938625816823,22.99064098745405,38.702200983348774,44.73730688969818,45.0
0.88,3.2147095149727147,21.676227519976315,38.06502719343492,44.7846315797309,45.0
0.89,2.0001350952807795,20.38097260457465,37.36147535475368,44.7943599535054,45.0
0.9,0.8371781067764149,19.0484458517952,36.56975086920033,44.77058101495898,45.0
0.91,-0.34707119599798675,17.638353633465027,35.67358318563917,44.714484213035504,45.0
0.92,-1.5546966984149453,16.1582476967578,34.67884895324604,44.63066268048984,45.0
0.93,-2.7550569253359756,14.632123784870332,33.59393216411486,44.51744499785911,45.0
0.94,-3.9128049108888145,13.07805407423293,32.41785898077923,44.36420930850591,45.0
0.95,-5.003025625720747,11.51603565290411,31.160073849128526,44.16518624518349,45.0
0.96,-6.00537150845649,9.953143939584665,29.814749486623928,43.90004031277865,45.0
0.97,-6.907296913378212,8.395253629291968,28.38031249496494,43.54976089013465,45.0
0.98,-7.706042033354646,6.845971084550398,26.857059028013467,43.091718281544495,45.0
0.99,-8.418704245665905,5.300253304808357,25.24577068510425,42.50429526818648,45.0
1.0,-9.060377991649437,3.758039411411624,23.551919083824483,41.766627859258236,45.0
1.01,-9.643710934309338,2.235359911819475,21.809170270421394,40.883950560866424,45.0
1.02,-10.158635035494568,0.7562877102230634,20.051638275060736,39.873958115885834,45.0
1.03,-10.591347970505202,-0.6653490946095528,18.28983656889996,38.74406508831372,45.0
1.04,-10.925994444844136,-2.0173788756033932,16.531550274056094,37.504173149239485,45.0
1.05,-11.152683586536577,-3.2888880540161733,14.787209534675767,36.16987309838654,44.986151111722
1.06,-11.27257577067044,-4.47506545290564,13.064836632752304,34.757329220733766,44.96223646966052
1.07,-11.27964632129636,-5.563727534241424,11.379299324698392,33.28589157670386,44.93555070684896
1.08,-11.19331650820545,-6.572314275728159,9.71035465290297,31.745262978260172,44.900022387551175
1.09,-11.01050450124963,-7.4910076943277994,8.087596771895258,30.173082699324002,44.867216765200766
1.1,-10.74808073604115,-8.318649537516682,6.518409135906681,28.57954139779367,44.835748688908815
1.11,-10.40714958924901,-9.051956766078604,5.005861544646063,26.96845670165342,44.801552333034124
1.12,-9.974598704525345,-9.679628347276191,3.5570185434758077,25.34573444010246,44.759499409893856
1.13,-9.434852560085272,-10.196890314787318,2.1759175996745803,23.716484899176514,44.7019756555621
1.14,-8.780257527532205,-10.591310904969527,0.8697665581854774,22.084662189132956,44.6164959038922
1.15,-8.01677689198015,-10.866710034115066,-0.35671596946174794,20.460645523336858,44.48779686767281
1.16,-7.152921733931942,-11.013851200101952,-1.486572883331769,18.8603126318085,44.29286236662009
1.17,-6.210545046650641,-11.043563480214237,-2.518899800799048,17.291486790205276,43.996913142956245
1.18,-5.1946514830378625,-10.958266794406725,-3.4518263458810425,15.75944012317175,43.55515202071741
1.19,-4.091246190238888,-10.754964675340492,-4.28937302246555,14.259473906683839,42.918865478868995
1.2,-2.8777078013487563,-10.419590941426613,-5.028147991240937,12.789822204994945,42.05669228945393
1.21,-1.5413084034509679,-9.945520313866115,-5.665542041379855,11.352138362366832,40.969678033717294
1.22,-0.09695038142029967,-9.338041426865878,-6.196774115918658,9.956226206184477,39.69100391995851
1.23,1.414898307059944,-8.62166995878757,-6.626286791552249,8.611613042765812,38.27023881924597
1.24,2.9773244721026475,-7.793428269134278,-6.941404298724244,7.332156350369042,36.7553659803603
1.25,4.566195621856933,-6.87147786148604,-7.15145468629906,6.117450226461816,35.181081836557965
1.26,6.166835039332748,-5.868465476771384,-7.264131929333648,4.966379636838768,33.57226686582794
1.27,7.768385096266464,-4.792653072563407,-7.285254854100469,3.8768055587413337,31.94471363679272
1.28,9.366638555608855,-3.644490944865948,-7.212790080709808,2.852767160659434,30.311579876512724
1.29,10.967520725724539,-2.415274920145842,-7.0371649134671435,1.9042553086963794,28.68542264115716
1.3,12.582263005096486,-1.0922146050550632,-6.7467444061128825,1.0420698593072057,27.077840481890306
1.31,14.209609525249848,0.31884228483512217,-6.3470340623307395,0.26475028199112205,25.494223551702987
1.32,15.840735912793043,1.801229785225059,-5.853015436568543,-0.4363267133018522,23.93600071506877
1.33,17.45774587868166,3.3326505897516223,-5.281611659063441,-1.0713521896836893,22.40256171284018
1.34,19.038864031575528,4.895727423046672,-4.639455240244536,-1.6415140226538212,20.896819151063088
1.35,20.595546808544473,6.509769071659899,-3.9044625031656217,-2.129489207527957,19.428908870861633
1.36,22.151372578636494,8.20426850113941,-3.045976240204061,-2.514671032897302,18.008756625484448
1.37,23.770176786084626,10.007020089657507,-2.050087853477961,-2.78582665239976,16.64619039766446
1.38,25.218764969201725,11.567497938355642,-1.235189904596064,-3.1091659835954006,15.314181489186728
1.39,26.763431225793916,13.406044794913344,-0.13706228665594591,-3.2146493699756795,14.082402739188776
1.4,28.17427082595236,15.191698890473573,0.9997927737100751,-3.2476140857621165,12.908813210744325
1.41,29.424007228133693,16.91066554812475,2.167379848018165,-3.2048426452877603,11.801202628311357
1.42,30.525645060415492,18.577471793264472,3.3763774142698275,-3.0753940164231333,10.76916622926923
1.43,31.483046180687854,20.18150456196306,4.61250073585793,-2.8654181853964618,9.81538528371808
1.44,32.300047415915486,21.732359922227545,5.891693201397247,-2.5621982562950523,8.94574563152262
1.45,33.019568426462016,23.259457052373687,7.229465796632074,-2.1584157932323347,8.165574338443585
1.46,33.675119706584816,24.76747677389057,8.61997729807243,-1.6561670076292234,7.478741249567324
1.47,34.30032183610399,26.278464516082014,10.080587514337477,-1.0450747311537223,6.889559060372799
1.48,34.90719067451411,27.79445302964103,11.611693594725228,-0.32245153465339904,6.402298109904188
1.49,35.45366203625414,29.273203464597202,13.182432132592009,0.4964592777294293,6.015753708731757
1.5,35.8872086234619,30.663805617663893,14.751829952385416,1.388336463491614,5.723555830965204
1.51,36.16996332850199,31.938933555526553,16.305861973468517,2.3495255878532757,5.530047267936531
1.52,36.327773809890616,33.11178030725213,17.84196832079353,3.371240317459656,5.429325779207743
1.53,36.40595925986865,34.21643429940977,19.379399294271607,4.461933974209169,5.426706005729835
1.54,36.402408717233214,35.237261572156136,20.911038635846946,5.622501906318313,5.525835235081065
1.55,36.33202932018718,36.185309596144165,22.441171821284392,6.850968737644725,5.723171279221445
1.56,36.18724716758555,37.038413491066976,23.945607865392656,8.132586083768059,6.015762661759656
1.57,35.96188001061092,37.7925224249267,25.409477220952056,9.449790676722166,6.395593608910522
1.58,35.63824438197953,38.44776174618045,26.83940695621097,10.809354391161696,6.866687111813514
1.59,35.236500697169475,39.009984841890365,28.219541816817628,12.194533091469902,7.422973705104253
1.6,34.73990648060895,39.48826276061413,29.56090732772822,13.605539794848665,8.058413131112957
1.61,34.141422813791436,39.884196173335724,30.866235824901587,15.045670350831879,8.774992503618636
1.62,33.45302076954483,40.19077726941231,32.118249480486135,16.503631901826417,9.568705534567563
1.63,32.66518504405302,40.39374219700477,33.300865013788766,17.967595928214667,10.433290779860089
1.64,31.78067896540804,40.49576812522895,34.41194916635298,19.434291022782155,11.365430124827482
1.65,30.80203125621628,40.48616671201795,35.42747750645607,20.881595607816465,12.354622909410887
1.66,29.770303448213767,40.41037474123056,36.38707732427134,22.331568315337666,13.406546508087928
1.67,28.658383950626895,40.21988427674829,37.230147242009686,23.740443453512494,14.503043551393482
1.68,27.471577153385404,39.934289755684155,37.9860326828347,25.126764535448718,15.647321900467384
1.69,26.21604655984134,39.54743870357705,38.64038136273957,26.47539777155881,16.83010066875871
1.7,24.884380512510567,39.04925567800468,39.1839029903861,27.775792054563205,18.045171395215757
1.71,23.47618650339037,38.44603585385632,39.62694069356984,29.030574195093983,19.28904501872414
1.72,21.982906508399076,37.74032789668609,39.9780195276045,30.241109969139657,20.55845554738036
1.73,20.40496537533475,36.924981753603355,40.22938942291764,31.396546078724732,21.845381999571984
1.74,18.755967972933554,35.997087956185666,40.375152539212415,32.488953152983186,23.14445354860956
1.75,17.103434274910157,34.981159656476486,40.412656728183904,33.50358522265757,24.44551801304184
1.76,15.547462096954638,33.92229471078528,40.351575996096884,34.43256812357535,25.739936903496655
1.77,14.17124332575762,32.863365466263936,40.204316854285004,35.27155904536905,27.02179649892276
1.78,12.951900355019582,31.813320647634594,39.985983183154296,36.02388644485782,28.284412293043776
1.79,11.690590610371729,30.68991828834971,39.685089224539645,36.69958373367923,29.52996627867977
1.8,10.169508775454903,29.418298838009814,39.30844778999628,37.326354608555626,30.763280751238824
1.81,8.262705043862157,27.915447365437117,38.799798115679295,37.873329519390225,31.969850858453437
1.82,6.0819196987576705,26.236361663987743,38.171759720619626,38.340248875698975,33.143596930016926
1.83,3.863317254057815,24.479109848181356,37.43082887988884,38.70712724942608,34.26747253666829
1.84,1.811484438810094,22.726033122749858,36.58615985685172,38.959794873196486,35.3260238422498
1.85,-0.01763540153792711,21.01283208137302,35.66416369843713,39.11538699197696,36.31824041449024
1.86,-1.7060492995181615,19.303026630383506,34.65843957887516,39.1777295948278,37.23797955481081
1.87,-3.3699880138965326,17.540335848116165,33.551627727851184,39.145899814125784,38.078975631061105
1.88,-5.056955366530032,15.728991650517274,32.37029010900547,39.04265883338525,38.84475896379814
1.89,-6.737592538565065,13.877292123640554,31.101956716942944,38.85186701444678,39.5260077106366
1.9,-8.34860976146236,12.040526104999142,29.788202564517476,38.59198398525635,40.12497079157277
1.91,-9.836875397496144,10.222911070263839,28.40490510246282,38.23105200349891,40.63113767920128
1.92,-11.214935440948764,8.420703848016982,26.96275320835953,37.78189243740447,41.052574781635755
1.93,-12.49574870759058,6.634285123777423,25.467326199236787,37.24467303956936,41.394173160365234
1.94,-13.715797841998366,4.842762557751042,23.908911281898696,36.61237799338728,41.659618969413266
1.95,-14.883237789043838,3.0527619093338973,22.29601212223849,35.88660050060397,41.854427235026336
1.96,-15.985833703000743,1.2836741529659994,20.643942244164343,35.07182360973459,41.98348197024464
1.97,-17.02116207708175,-0.4606466613663763,18.95563713388169,34.16785356888859,42.04893028381768
1.98,-17.97548685646011,-2.165872558693123,17.24273660397051,33.181179539988385,42.05432543895473
1.99,-18.843049158580314,-3.828817776145618,15.5071088380191,32.11197629747254,41.99771162816756
2.0,-19.622937684126537,-5.449834496131727,13.748945805553449,30.9620338143612,41.877039763281154
2.01,-20.30850225917808,-7.021787497584439,11.97312977965785,29.732693675019625,41.68593944503183
2.02,-20.903415144723738,-8.544756937099235,10.180784452786988,28.425308659592453,41.41807667731034
2.03,-21.41770960545973,-10.022747533368069,8.36979012435984,27.03782104136777,41.063215827515286
2.04,-21.85799984968668,-11.45226617063146,6.54672343924885,25.57655279019126,40.61444857564825
2.05,-22.21622336875573,-12.819938170162933,4.724184304161196,24.050425486608702,40.065583085264535
2.06,-22.475212752672217,-14.105138818279599,2.924011943608492,22.47564106587245,39.41439646758851
2.07,-22.625964392216677,-15.298129031929856,1.1604015675411332,20.86514558106969,38.66071294096752
2.08,-22.66302872633771,-16.395096904213194,-0.5618762298638256,19.22340590100043,37.803263790586776
2.09,-22.58330724522713,-17.390492860649058,-2.240509092319504,17.551607603031766,36.84194413273755
2.1,-22.398650651839795,-18.296598545266203,-3.8850139462245092,15.845473901082359,35.77780917739447
2.11,-22.12644298469449,-19.121181421558198,-5.49657362264283,14.106624101356317,34.61501097357979
2.12,-21.768214134870245,-19.850239892599195,-7.0571408893946455,12.348396102246513,33.36225557884252
2.13,-21.324310018595796,-20.474109039077714,-8.550793286129904,10.585985685426932,32.02990638051459
2.14,-20.796717731602897,-20.988933780582066,-9.966705338115423,8.832235052341444,30.627610455178747
2.15,-20.169073891608832,-21.377785420675455,-11.29051377100569,7.09795905847415,29.163308790328387
2.16,-19.425660301506916,-21.64454953048299,-12.53151952072687,5.37784553406177,27.639281121168146
2.17,-18.54076771839797,-21.77397452649571,-13.68205117297061,3.6754341204736223,26.059927940889892
2.18,-17.509030680491506,-21.758324988142732,-14.735021686630612,1.99641211163918,24.43052721613601
2.19,-16.352403624246396,-21.607023536148834,-15.690659081564814,0.34503023956250006,22.75636500515403
2.2,-15.111630692947935,-21.350880637934598,-16.565175370437906,-1.2818980686655608,21.04104291071344
2.21,-13.811312014585521,-20.997618568062578,-17.354668071623834,-2.8755666249548386,19.292070038408347
2.22,-12.457325329892004,-20.54675403432792,-18.052966438603413,-4.42814459362051,17.516117389874243
2.23,-11.043138518682778,-19.98115873373621,-18.63690936283973,-5.918420042600912,15.724836488016606
2.24,-9.573360395455863,-19.313039373546534,-19.11769366807062,-7.35091101848642,13.92146900043708
2.25,-8.052041722528388,-18.540773884535504,-19.48979393994924,-8.718692894276675,12.112338032492111
2.26,-6.514084402112383,-17.699979609487173,-19.77844051390157,-10.031377369328384,10.299324153290222
2.27,-4.988109900281648,-16.806912491957064,-19.990680821894994,-11.290832067201313,8.485646997817291
2.28,-3.482387374464323,-15.860752109596167,-20.11878298907225,-12.486449838484607,6.679923678194531
2.29,-1.9772138378676796,-14.845862080503228,-20.149092211607943,-13.606587528744889,4.890793819764634
2.3,-0.45303434907555634,-13.746682675485136,-20.06871905302976,-14.640433835998252,3.126549831600165
2.31,1.110764196757795,-12.550536752467117,-19.868913085044472,-15.579653030648528,1.3947778208261925
2.32,2.698935475137947,-11.27923046593549,-19.56670712480278,-16.43100275191451,-0.3017112173763148
2.33,4.289549577243563,-9.94431805801209,-19.162670711067598,-17.190763889059042,-1.957850995646294
2.34,5.862072126474127,-8.552471535143445,-18.654826626054028,-17.8514660339499,-3.565502803497162
2.35,7.395728122425473,-7.137376085319867,-18.073222756018573,-18.426894543711747,-5.12326036374914
2.36,8.876718597496678,-5.709027950150812,-17.417340386772715,-18.91265165423198,-6.625344903714344
2.37,10.306379492609118,-4.261699280056414,-16.683480204103564,-19.30368257600508,-8.065412143423949
2.38,11.670471327722762,-2.8134489456182905,-15.883881256512403,-19.60341560821756,-9.439837012007308
2.39,12.987219203519569,-1.3497759899005592,-15.007484659692368,-19.803706968501334,-10.742173260995052
2.4,14.259055584359526,0.12412607013427536,-14.058170504552873,-19.90397995929388,-11.967863548514952
2.41,15.492522450824312,1.6136934101892126,-13.030009043460087,-19.89804096072714,-13.110961412835268
2.42,16.68703092204924,3.110251887255812,-11.934927735256155,-19.792570254455413,-14.169803798064915
2.43,17.833288490970276,4.603394874833296,-10.782115457298163,-19.591435108305866,-15.141645015544157
2.44,18.91523087648747,6.075581003085589,-9.586296706224374,-19.301558887232865,-16.02491055555744
2.45,19.91895878529743,7.52001876564933,-8.350771198262882,-18.92334859869271,-16.816760465825304
2.46,20.82207154983226,8.920220317542833,-7.084210231820716,-18.458759917174778,-17.514512229645653
2.47,21.598582416486792,10.25646959846803,-5.798216528681484,-17.91230487894942,-18.116783993217012
2.48,22.25183492859042,11.537494293014728,-4.490433657858132,-17.2848475325102,-18.621998322693894
2.49,22.80578809265725,12.786862603451368,-3.1503046670378656,-16.574764460035233,-19.02852455954085
2.5,23.27706931772451,14.022070026556179,-1.7715116187504265,-15.78322273962925,-19.336496382227676
