time_s,target_1,target_2,target_3,target_4,target_5
2.16,-23.511502553266354,-32.54262599460607,-23.09231227586716,-1.0271008221556353,25.72714848803613
2.17,-22.739262111832215,-32.9519675450224,-24.632790618859584,-3.059674404846774,24.013544569921148
2.18,-21.811840229881714,-33.19643845567773,-26.032658208498805,-5.026339945613172,22.26694088125244
2.19,-20.73672336819005,-33.26670868009373,-27.285181028966168,-6.926141761841184,20.49085148759672
2.2,-19.54745223006402,-33.18675446180775,-28.405285865233306,-8.76723288138958,18.684861768309805
2.21,-18.287146622833138,-32.98182787778469,-29.4026480616014,-10.548579879389882,16.856013668854594
2.22,-16.967089537869768,-32.64824678955992,-30.26763735691675,-12.263574550016537,15.005959610049524
2.23,-15.574023248540893,-32.16401953573363,-30.970822599970923,-13.883942715957916,13.149392349727242
2.24,-14.09585733881093,-31.533270564483843,-31.516633193707403,-15.408118638123508,11.290690105302716
2.25,-12.562592700323695,-30.768567279667295,-31.894140919940057,-16.814399454280895,9.446438829082611
2.26,-11.035527497739993,-29.953746816777915,-32.17040093492534,-18.133318676709592,7.616928326221715
2.27,-9.535339951730805,-29.09768328932984,-32.342055398254956,-19.358336674976698,5.805365257263541
2.28,-8.066082318153175,-28.189864025800233,-32.39137867195614,-20.471324694677936,4.023700593067855
2.29,-6.611266197732435,-27.213217529244773,-32.31202605528221,-21.473970059771528,2.272219564471323
2.3,-5.151312923717404,-26.1516838904904,-32.08743573568415,-22.341797763943646,0.5671366659337389
2.31,-3.6140103118957803,-24.92571780639825,-31.660175570167613,-23.04884461258671,-1.0807593428889364
2.32,-2.035694629044696,-23.581780443620968,-31.07394338249592,-23.621166602486745,-2.675551904287596
2.33,-0.44025689914577637,-22.17798644116549,-30.388558801212916,-24.08900794911493,-4.2197741414450025
2.34,1.158615498459459,-20.72389655623211,-29.609176698516016,-24.451538764620445,-5.705486096785838
2.35,2.7203545130567632,-19.253798579578,-28.761561146437167,-24.724870509853126,-7.1354278753456395
